,rssi,target
1873,-77,0
1874,-83,1
1875,-97,0
1876,-96,1
1877,-96,0
1878,-91,0
1879,-80,0
1880,-72,1
1881,-84,0
1882,-84,0
1883,-98,0
1884,-87,0
1885,-81,1
1886,-76,0
1887,-93,0
1888,-90,0
1889,-74,1
1890,-74,1
1891,-95,0
1892,-86,0
1893,-85,1
1894,-95,0
1895,-85,0
1896,-87,0
1897,-77,1
1898,-85,0
1899,-73,0
1900,-81,1
1901,-83,0
1902,-76,1
1903,-87,0
1904,-80,0
1905,-76,1
1906,-79,1
1907,-92,0
1908,-76,0
1909,-97,0
1910,-79,0
1911,-89,0
1912,-83,0
1913,-91,0
1914,-90,0
1915,-80,1
1916,-79,0
1917,-81,0
1918,-70,1
1919,-90,1
1920,-86,0
1921,-90,1
1922,-68,0
1923,-81,0
1924,-98,0
1925,-79,0
1926,-66,1
1927,-82,0
1928,-76,0
1929,-92,0
1930,-93,0
1931,-93,0
1932,-80,1
1933,-73,0
1934,-94,0
1935,-68,0
1936,-76,1
1937,-81,0
1938,-80,0
1939,-85,1
1940,-82,0
1941,-72,1
1942,-79,0
1943,-66,1
1944,-86,0
1945,-87,0
1946,-91,1
1947,-87,1
1948,-90,0
1949,-93,0
1950,-96,0
1951,-82,0
1952,-82,0
1953,-70,0
1954,-72,0
1955,-85,0
1956,-84,1
1957,-76,1
1958,-80,1
1959,-71,0
1960,-76,1
1961,-73,1
1962,-76,0
1963,-79,0
1964,-92,0
1965,-71,0
1966,-68,1
1967,-77,0
1968,-78,1
1969,-72,1
1970,-93,0
1971,-86,0
1972,-87,0
1973,-89,0
1974,-78,1
1975,-92,0
1976,-86,0
1977,-89,0
1978,-80,0
1979,-96,0
1980,-71,1
1981,-75,1
1982,-74,1
1983,-82,0
1984,-81,0
1985,-99,0
1986,-85,0
1987,-93,0
1988,-76,0
1989,-93,0
1990,-90,0
1991,-96,0
1992,-84,0
1993,-81,1
1994,-88,1
1995,-88,0
1996,-82,0
1997,-93,0
1998,-71,1
1999,-71,1
2000,-93,0
2001,-82,0
2002,-76,1
2003,-82,1
2004,-84,1
2005,-73,0
2006,-88,0
2007,-95,0
2008,-78,1
2009,-87,0
2010,-93,0
2011,-92,0
2012,-89,0
2013,-93,0
2014,-77,0
2015,-79,1
2016,-92,0
2017,-94,0
2018,-80,0
2019,-90,0
2020,-93,1
2021,-90,0
2022,-78,0
2023,-77,0
2024,-77,1
2025,-92,0
2026,-94,0
2027,-81,0
2028,-98,0
2029,-77,0
2030,-95,0
2031,-86,0
2032,-89,0
2033,-83,0
2034,-82,1
2035,-75,0
2036,-70,1
2037,-79,1
2038,-84,0
2039,-90,0
2040,-85,0
2041,-90,0
2042,-73,1
2043,-80,0
2044,-88,0
2045,-75,1
2046,-74,1
2047,-80,0
2048,-69,1
2049,-82,0
2050,-86,0
2051,-78,0
2052,-82,0
2053,-89,1
2054,-69,1
2055,-81,1
2056,-93,0
2057,-82,0
2058,-81,1
2059,-90,0
2060,-94,0
2061,-92,0
2062,-78,0
2063,-82,0
2064,-76,1
2065,-75,0
2066,-71,0
2067,-95,0
2068,-81,0
2069,-99,0
2070,-88,0
2071,-80,0
2072,-89,0
2073,-82,0
2074,-72,1
2075,-89,0
2076,-89,0
2077,-82,1
2078,-78,0
2079,-85,0
2080,-88,0
2081,-82,0
2082,-69,1
2083,-81,0
2084,-78,0
2085,-79,0
2086,-69,1
2087,-74,1
2088,-68,0
2089,-90,0
2090,-82,0
2091,-100,0
2092,-90,0
2093,-91,0
2094,-87,0
2095,-81,0
2096,-91,0
2097,-74,1
2098,-74,0
2099,-92,0
2100,-89,0
2101,-73,0
2102,-98,0
2103,-81,0
2104,-92,0
2105,-92,0
2106,-87,0
2107,-85,0
2108,-98,0
2109,-74,1
2110,-66,1
2111,-77,0
2112,-96,0
2113,-88,0
2114,-93,0
2115,-81,1
2116,-87,0
2117,-74,1
2118,-73,0
2119,-83,1
2120,-82,0
2121,-86,1
2122,-86,0
2123,-93,1
2124,-94,0
2125,-74,0
2126,-78,0
2127,-98,0
2128,-76,0
2129,-80,0
2130,-79,1
2131,-75,0
2132,-93,0
2133,-83,0
2134,-96,0
2135,-81,0
2136,-81,0
2137,-74,0
2138,-101,0
2139,-90,0
2140,-91,0
2141,-75,0
2142,-87,0
2143,-92,1
2144,-91,0
2145,-69,1
2146,-81,1
2147,-80,0
2148,-81,0
2149,-84,1
2150,-71,1
2151,-90,0
2152,-82,1
2153,-80,1
2154,-82,0
2155,-85,0
2156,-85,0
2157,-80,1
2158,-90,0
2159,-89,0
2160,-91,1
2161,-83,1
2162,-87,0
2163,-86,1
2164,-91,0
2165,-93,0
2166,-94,0
2167,-89,0
2168,-73,0
2169,-68,0
2170,-76,1
2171,-73,0
2172,-81,0
2173,-86,1
2174,-79,1
2175,-85,1
2176,-86,1
2177,-91,0
2178,-77,1
2179,-87,0
2180,-86,0
2181,-93,0
2182,-85,0
2183,-84,1
2184,-85,0
2185,-91,0
2186,-91,1
2187,-98,0
2188,-86,0
2189,-66,1
2190,-71,1
2191,-74,1
2192,-88,1
2193,-86,0
2194,-91,0
2195,-79,0
2196,-86,0
2197,-92,0
2198,-96,1
2199,-96,0
2200,-75,0
2201,-78,1
2202,-86,1
2203,-99,0
2204,-96,0
2205,-99,0
2206,-93,0
2207,-82,0
2208,-79,0
2209,-94,0
2210,-99,0
2211,-87,0
2212,-88,0
2213,-96,0
2214,-86,0
2215,-96,0
2216,-92,0
2217,-86,0
2218,-85,1
2219,-94,0
2220,-72,1
2221,-90,0
2222,-88,0
2223,-79,1
2224,-94,0
2225,-76,1
2226,-94,0
2227,-82,1
2228,-96,0
2229,-70,1
2230,-82,1
2231,-96,0
2232,-72,0
2233,-77,1
2234,-71,0
2235,-94,0
2236,-86,0
2237,-84,1
2238,-94,0
2239,-85,1
2240,-80,0
2241,-83,0
2242,-76,1
2243,-92,0
2244,-75,1
2245,-70,1
2246,-80,0
2247,-98,0
2248,-79,0
2249,-88,0
2250,-83,0
2251,-82,0
2252,-91,0
2253,-74,0
2254,-88,0
2255,-93,0
2256,-86,1
2257,-71,0
2258,-90,0
2259,-80,0
2260,-69,1
2261,-84,1
2262,-96,0
2263,-86,0
2264,-98,0
2265,-82,1
2266,-67,1
2267,-93,0
2268,-74,1
2269,-81,0
2270,-87,0
2271,-79,0
2272,-80,0
2273,-94,0
2274,-82,1
2275,-85,1
2276,-84,1
2277,-87,1
2278,-85,0
2279,-79,1
2280,-98,0
2281,-95,0
2282,-85,0
2283,-67,1
2284,-83,0
2285,-88,0
2286,-83,1
2287,-96,0
2288,-71,1
2289,-81,0
2290,-88,0
2291,-95,0
2292,-72,0
2293,-81,1
2294,-91,1
2295,-86,1
2296,-99,0
2297,-78,0
2298,-91,1
2299,-75,1
2300,-77,0
2301,-87,0
2302,-93,0
2303,-91,0
2304,-91,0
2305,-70,0
2306,-93,0
2307,-90,0
2308,-78,0
2309,-93,0
2310,-71,0
2311,-87,0
2312,-83,0
2313,-71,1
2314,-93,0
2315,-79,1
2316,-78,1
2317,-84,0
2318,-70,1
2319,-93,0
2320,-89,0
2321,-78,1
2322,-85,1
2323,-91,1
2324,-77,1
2325,-89,1
2326,-92,0
2327,-76,0
2328,-80,0
2329,-78,1
2330,-95,0
2331,-84,0
2332,-86,0
2333,-88,0
2334,-92,0
2335,-85,0
2336,-88,0
2337,-85,0
2338,-84,1
2339,-69,1
2340,-90,0
2341,-93,0
2342,-84,0
2343,-93,0
2344,-75,0
2345,-86,0
2346,-85,0
2347,-97,0
2348,-83,0
2349,-76,0
2350,-83,1
2351,-92,0
2352,-72,1
2353,-90,0
2354,-94,0
2355,-96,0
2356,-86,0
2357,-81,0
2358,-78,1
2359,-73,1
2360,-87,0
2361,-76,0
2362,-64,1
2363,-84,1
2364,-96,0
2365,-89,0
2366,-76,1
2367,-73,0
2368,-90,0
2369,-95,0
2370,-87,0
2371,-69,1
2372,-77,1
2373,-87,0
2374,-88,1
2375,-100,0
2376,-73,1
2377,-93,0
2378,-70,1
2379,-69,1
2380,-80,0
2381,-90,0
2382,-90,1
2383,-97,0
2384,-80,0
2385,-87,1
2386,-95,0
2387,-96,0
2388,-84,0
2389,-72,1
2390,-72,1
2391,-83,0
2392,-89,0
2393,-75,1
2394,-83,0
2395,-91,0
2396,-72,0
2397,-88,1
2398,-99,0
2399,-95,0
2400,-81,0
2401,-81,0
2402,-82,0
2403,-71,1
2404,-91,0
2405,-94,0
2406,-71,1
2407,-93,0
2408,-74,1
2409,-84,0
2410,-99,0
2411,-79,0
2412,-72,1
2413,-74,0
2414,-95,0
2415,-78,1
2416,-94,0
2417,-83,1
2418,-74,0
2419,-76,1
2420,-68,0
2421,-80,0
2422,-69,0
2423,-74,0
2424,-93,0
2425,-74,1
2426,-86,0
2427,-83,0
2428,-92,0
2429,-90,0
2430,-96,0
2431,-96,1
2432,-75,0
2433,-87,0
2434,-81,1
2435,-76,1
2436,-82,0
2437,-82,0
2438,-84,1
2439,-83,0
2440,-77,1
2441,-80,0
2442,-94,0
2443,-71,1
2444,-94,0
2445,-75,1
2446,-77,0
2447,-73,0
2448,-70,0
2449,-78,0
2450,-84,1
2451,-70,1
2452,-71,1
2453,-76,0
2454,-92,0
2455,-71,1
2456,-89,1
2457,-88,0
2458,-72,0
2459,-82,1
2460,-82,0
2461,-81,1
2462,-95,0
2463,-94,0
2464,-91,0
2465,-72,1
2466,-99,0
2467,-91,0
2468,-90,0
2469,-95,0
2470,-91,0
2471,-68,1
2472,-87,1
2473,-85,0
2474,-83,0
2475,-89,0
2476,-89,0
2477,-92,0
2478,-91,0
2479,-91,0
2480,-99,0
2481,-89,0
2482,-72,1
2483,-82,0
2484,-83,0
2485,-88,1
2486,-91,1
2487,-77,0
2488,-86,1
2489,-96,0
2490,-93,1
2491,-92,0
2492,-88,0
2493,-77,0
2494,-75,1
2495,-73,1
2496,-90,0
2497,-76,1
2498,-89,0
2499,-94,0
2500,-72,0
2501,-93,0
2502,-80,0
2503,-82,0
2504,-94,0
2505,-81,0
2506,-87,0
2507,-74,1
2508,-97,0
2509,-70,1
2510,-69,1
2511,-90,0
2512,-94,0
2513,-68,1
2514,-75,0
2515,-86,0
2516,-94,0
2517,-70,1
2518,-97,0
2519,-73,1
2520,-86,1
2521,-88,0
2522,-83,1
2523,-76,0
2524,-98,0
2525,-93,0
2526,-94,0
2527,-82,0
2528,-94,0
2529,-80,0
2530,-86,0
2531,-91,0
2532,-93,0
2533,-93,1
2534,-83,0
2535,-72,1
2536,-84,0
2537,-78,0
2538,-80,0
2539,-92,0
2540,-80,0
2541,-72,1
2542,-87,0
2543,-98,0
2544,-88,1
2545,-96,0
2546,-84,0
2547,-80,1
2548,-87,1
2549,-77,0
2550,-85,1
2551,-71,1
2552,-79,0
2553,-88,1
2554,-71,0
2555,-72,1
2556,-89,0
2557,-98,0
2558,-91,0
2559,-91,0
2560,-90,1
2561,-82,0
2562,-74,1
2563,-96,1
2564,-83,0
2565,-99,0
2566,-89,1
2567,-68,1
2568,-76,0
2569,-90,0
2570,-83,0
2571,-82,0
2572,-94,0
2573,-86,1
2574,-89,0
2575,-91,0
2576,-80,0
2577,-88,0
2578,-72,1
2579,-94,0
2580,-86,0
2581,-71,0
2582,-75,0
2583,-91,0
2584,-93,0
2585,-86,1
2586,-78,0
2587,-90,0
2588,-83,0
2589,-86,0
2590,-81,0
2591,-79,1
2592,-71,1
2593,-90,0
2594,-91,0
2595,-89,0
2596,-87,1
2597,-86,1
2598,-88,0
2599,-89,0
2600,-71,1
2601,-74,1
2602,-79,0
2603,-76,0
2604,-88,0
2605,-73,1
2606,-85,0
2607,-78,1
2608,-68,1
2609,-81,1
2610,-80,1
2611,-77,0
2612,-89,1
2613,-70,1
2614,-83,0
2615,-75,1
2616,-91,0
2617,-76,0
2618,-77,1
2619,-72,1
2620,-76,1
2621,-98,0
2622,-71,1
2623,-92,0
2624,-92,0
2625,-85,0
2626,-71,0
2627,-96,0
2628,-80,1
2629,-79,0
2630,-63,1
2631,-92,0
2632,-91,0
2633,-100,0
2634,-86,1
2635,-74,1
2636,-80,0
2637,-93,0
2638,-97,0
2639,-98,0
2640,-82,0
2641,-88,0
2642,-92,0
2643,-82,1
2644,-83,0
2645,-68,1
2646,-80,1
2647,-85,0
2648,-88,0
2649,-79,0
2650,-97,0
2651,-78,0
2652,-84,0
2653,-84,0
2654,-97,0
2655,-87,0
2656,-87,0
2657,-75,1
2658,-96,0
2659,-87,1
2660,-91,0
2661,-76,1
2662,-80,1
2663,-87,0
2664,-93,0
2665,-88,0
2666,-96,0
2667,-80,1
2668,-73,1
2669,-94,1
2670,-93,0
2671,-92,0
2672,-91,0
2673,-98,1
2674,-71,0
2675,-74,0
2676,-75,0
2677,-96,0
2678,-99,0
2679,-88,0
2680,-80,0
2681,-94,0
2682,-83,1
2683,-96,0
2684,-72,0
2685,-79,1
2686,-78,0
2687,-76,0
2688,-97,0
2689,-85,0
2690,-72,1
2691,-86,1
2692,-84,0
2693,-77,0
2694,-93,0
2695,-87,0
2696,-84,0
2697,-85,0
2698,-86,1
2699,-74,1
2700,-76,1
2701,-85,0
2702,-85,0
2703,-87,0
2704,-82,1
2705,-83,0
2706,-70,1
2707,-89,1
2708,-90,0
2709,-92,1
2710,-92,0
2711,-83,1
2712,-81,0
2713,-80,0
2714,-87,0
2715,-72,1
2716,-90,0
2717,-72,1
2718,-73,1
2719,-83,0
2720,-70,1
2721,-76,1
2722,-69,1
2723,-90,0
2724,-100,1
2725,-79,1
2726,-65,1
2727,-74,1
2728,-78,0
2729,-81,1
2730,-83,0
2731,-81,0
2732,-77,1
2733,-87,0
2734,-93,0
2735,-92,1
2736,-87,0
2737,-88,0
2738,-84,0
2739,-74,1
2740,-83,0
2741,-84,1
2742,-95,0
2743,-66,1
2744,-92,0
2745,-83,0
2746,-86,0
2747,-96,0
2748,-75,0
2749,-84,0
2750,-87,0
2751,-82,1
2752,-74,1
2753,-92,0
2754,-72,0
2755,-78,0
2756,-89,0
2757,-85,1
2758,-73,0
2759,-70,1
2760,-98,0
2761,-71,0
2762,-75,0
2763,-83,1
2764,-73,0
2765,-77,0
2766,-89,0
2767,-76,1
2768,-75,1
2769,-93,0
2770,-95,0
2771,-83,0
2772,-80,1
2773,-89,1
2774,-75,0
2775,-85,1
2776,-92,0
2777,-73,1
2778,-94,0
2779,-90,1
2780,-89,0
2781,-80,1
2782,-85,0
2783,-80,0
2784,-74,0
2785,-78,0
2786,-82,1
2787,-84,1
2788,-98,0
2789,-84,0
2790,-89,0
2791,-100,0
2792,-82,1
2793,-75,1
2794,-82,0
2795,-82,0
2796,-77,0
2797,-69,0
2798,-86,1
2799,-90,0
2800,-81,1
2801,-74,0
2802,-93,0
2803,-96,0
2804,-84,0
2805,-76,1
2806,-87,0
2807,-86,0
2808,-71,0
2809,-91,0
2810,-81,0
2811,-81,0
2812,-83,0
2813,-79,0
2814,-84,1
2815,-71,1
2816,-83,0
2817,-94,0
2818,-91,0
2819,-94,0
2820,-72,0
2821,-84,0
2822,-70,0
2823,-88,0
2824,-80,0
2825,-85,1
2826,-90,0
2827,-98,0
2828,-78,0
2829,-66,1
2830,-85,0
2831,-89,0
2832,-88,0
2833,-89,0
2834,-95,1
2835,-90,0
2836,-90,0
2837,-91,0
2838,-86,1
2839,-86,0
2840,-79,1
2841,-76,1
2842,-81,0
2843,-90,0
2844,-72,1
2845,-72,0
2846,-89,0
2847,-87,0
2848,-76,0
2849,-94,0
2850,-89,0
2851,-86,0
2852,-79,0
2853,-88,0
2854,-88,0
2855,-72,1
2856,-74,0
2857,-97,0
2858,-81,0
2859,-80,0
2860,-91,0
2861,-94,0
2862,-76,0
2863,-88,1
2864,-93,1
2865,-86,0
2866,-88,0
2867,-81,0
2868,-93,0
2869,-96,0
2870,-98,0
2871,-91,1
2872,-86,1
2873,-75,1
2874,-88,1
2875,-89,0
2876,-77,0
2877,-78,0
2878,-73,0
2879,-91,0
2880,-97,0
2881,-86,0
2882,-76,1
2883,-85,0
2884,-85,0
2885,-70,1
2886,-77,0
2887,-88,0
2888,-88,0
2889,-91,1
2890,-97,0
2891,-82,0
2892,-91,1
2893,-71,1
2894,-90,0
2895,-90,0
2896,-86,1
2897,-100,1
2898,-70,0
2899,-94,0
2900,-94,0
2901,-70,1
2902,-90,0
2903,-86,0
2904,-80,0
2905,-83,1
2906,-68,0
2907,-67,0
2908,-80,0
2909,-93,0
2910,-65,1
2911,-74,1
2912,-91,1
2913,-81,1
2914,-94,1
2915,-91,0
2916,-78,0
2917,-77,0
2918,-88,0
2919,-90,1
2920,-91,0
2921,-83,0
2922,-89,1
2923,-88,0
2924,-80,1
2925,-72,1
2926,-93,1
2927,-97,0
2928,-87,1
2929,-72,0
2930,-89,0
2931,-88,0
2932,-87,1
2933,-81,0
2934,-90,0
2935,-96,0
2936,-89,0
2937,-78,0
2938,-93,1
2939,-84,0
2940,-76,1
2941,-85,0
2942,-75,0
2943,-82,1
2944,-78,1
2945,-87,0
2946,-92,0
2947,-87,0
2948,-93,0
2949,-69,1
2950,-94,0
2951,-85,0
2952,-76,0
2953,-93,0
2954,-86,1
2955,-88,0
2956,-71,1
2957,-71,0
2958,-89,0
2959,-82,0
2960,-93,0
2961,-86,1
2962,-80,0
2963,-99,0
2964,-92,0
2965,-92,0
2966,-89,0
2967,-83,0
2968,-89,0
2969,-93,0
2970,-72,1
2971,-77,1
2972,-75,1
2973,-97,0
2974,-72,1
2975,-83,0
2976,-87,1
2977,-82,0
2978,-95,0
2979,-78,0
2980,-89,1
2981,-92,0
2982,-91,1
2983,-76,1
2984,-72,0
2985,-79,0
2986,-87,0
2987,-81,0
2988,-96,0
2989,-68,1
2990,-92,1
2991,-80,0
2992,-68,1
2993,-88,0
2994,-74,0
2995,-94,0
2996,-96,0
2997,-94,0
2998,-80,0
2999,-82,0
3000,-86,1
3001,-78,0
3002,-92,0
3003,-93,0
3004,-91,0
3005,-82,0
3006,-86,0
3007,-69,1
3008,-83,0
3009,-87,0
3010,-79,0
3011,-88,0
3012,-89,0
3013,-80,0
3014,-81,0
3015,-72,1
3016,-74,0
3017,-93,0
3018,-75,0
3019,-84,1
3020,-93,0
3021,-90,0
3022,-90,0
3023,-90,1
3024,-90,0
3025,-88,0
3026,-79,1
3027,-84,0
3028,-90,0
3029,-77,0
3030,-72,0
3031,-99,0
3032,-89,0
3033,-73,1
3034,-80,0
3035,-79,1
3036,-87,1
3037,-100,0
3038,-96,0
3039,-96,0
3040,-70,0
3041,-76,0
3042,-91,0
3043,-77,0
3044,-100,0
3045,-91,0
3046,-77,0
3047,-83,0
3048,-92,0
3049,-76,1
3050,-90,0
3051,-75,1
3052,-88,0
3053,-74,1
3054,-71,1
3055,-90,0
3056,-86,0
3057,-81,0
3058,-96,0
3059,-95,0
3060,-93,0
3061,-98,0
3062,-75,0
3063,-74,1
3064,-75,0
3065,-94,0
3066,-77,0
3067,-87,1
3068,-70,0
3069,-79,0
3070,-93,0
3071,-90,0
3072,-71,1
3073,-86,1
3074,-77,1
3075,-88,0
3076,-86,1
3077,-71,0
3078,-84,0
3079,-78,0
3080,-91,0
3081,-81,0
3082,-79,0
3083,-80,1
3084,-86,0
3085,-80,0
3086,-78,0
3087,-96,0
3088,-75,1
3089,-80,0
3090,-76,1
3091,-85,0
3092,-80,0
3093,-76,0
3094,-85,0
3095,-83,1
3096,-76,0
3097,-79,0
3098,-74,1
3099,-91,0
3100,-83,0
3101,-84,1
3102,-74,0
3103,-93,0
3104,-84,0
3105,-86,1
3106,-92,0
3107,-87,0
3108,-86,0
3109,-92,1
3110,-73,0
3111,-88,0
3112,-96,0
3113,-83,0
3114,-70,0
3115,-93,0
3116,-74,0
3117,-86,0
3118,-77,1
3119,-84,0
3120,-70,1
3121,-82,0
3122,-99,0
3123,-78,1
3124,-89,0
3125,-78,0
3126,-74,1
3127,-76,0
3128,-86,1
3129,-77,0
3130,-84,1
3131,-90,0
3132,-85,0
3133,-78,0
3134,-86,0
3135,-75,0
3136,-87,0
3137,-77,0
3138,-83,0
3139,-73,0
3140,-86,1
3141,-77,0
3142,-89,0
3143,-80,1
3144,-84,0
3145,-87,0
3146,-80,0
3147,-93,0
3148,-75,1
3149,-80,0
3150,-88,0
3151,-74,0
3152,-78,0
3153,-78,0
3154,-85,0
3155,-91,0
3156,-72,1
3157,-73,0
3158,-65,1
3159,-82,1
3160,-82,0
3161,-91,0
3162,-87,0
3163,-87,0
3164,-98,0
3165,-81,0
3166,-90,0
3167,-85,0
3168,-94,0
3169,-86,0
3170,-81,0
3171,-72,1
3172,-82,1
3173,-78,0
3174,-82,0
3175,-89,0
3176,-76,0
3177,-68,1
3178,-88,0
3179,-87,0
3180,-81,0
3181,-72,0
3182,-82,1
3183,-73,0
3184,-84,0
3185,-68,1
3186,-82,1
3187,-93,1
3188,-73,1
3189,-93,0
3190,-88,0
3191,-82,0
3192,-89,0
3193,-80,0
3194,-74,1
3195,-70,0
3196,-89,0
3197,-86,0
3198,-78,0
3199,-72,0
3200,-89,0
3201,-82,1
3202,-82,0
3203,-73,0
3204,-82,0
3205,-79,1
3206,-95,0
3207,-93,0
3208,-79,0
3209,-84,0
3210,-91,0
3211,-77,0
3212,-97,0
3213,-68,1
3214,-74,1
3215,-77,1
3216,-80,0
3217,-98,0
3218,-70,0
3219,-83,1
3220,-83,1
3221,-79,0
3222,-94,0
3223,-74,1
3224,-84,1
3225,-80,1
3226,-71,0
3227,-91,1
3228,-82,0
3229,-70,0
3230,-82,0
3231,-85,1
3232,-82,0
3233,-83,0
3234,-79,0
3235,-87,0
3236,-74,0
3237,-72,1
3238,-80,0
3239,-80,0
3240,-87,1
3241,-83,0
3242,-81,0
3243,-73,1
3244,-88,0
3245,-95,0
3246,-82,0
3247,-69,1
3248,-87,0
3249,-90,0
3250,-74,0
3251,-82,0
3252,-83,0
3253,-68,0
3254,-85,0
3255,-87,0
3256,-82,0
3257,-96,0
3258,-85,1
3259,-87,1
3260,-88,1
3261,-82,0
3262,-78,0
3263,-73,1
3264,-82,0
3265,-88,0
3266,-85,0
3267,-88,0
3268,-91,0
3269,-88,0
3270,-88,1
3271,-91,0
3272,-88,0
3273,-90,0
3274,-77,1
3275,-91,1
3276,-88,1
3277,-85,0
3278,-69,1
3279,-71,1
3280,-70,1
3281,-70,0
3282,-90,1
3283,-97,0
3284,-85,0
3285,-79,1
3286,-80,0
3287,-73,1
3288,-83,0
3289,-94,0
3290,-87,1
3291,-83,1
3292,-77,0
3293,-77,0
3294,-78,1
3295,-72,0
3296,-75,1
3297,-74,1
3298,-100,0
3299,-81,1
3300,-89,0
3301,-78,1
3302,-95,0
3303,-84,0
3304,-88,0
3305,-74,0
3306,-89,1
3307,-88,0
3308,-71,1
3309,-99,0
3310,-89,0
3311,-77,1
3312,-88,0
3313,-77,0
3314,-93,1
3315,-94,0
3316,-68,1
3317,-76,0
3318,-84,0
3319,-98,0
3320,-68,0
3321,-88,0
3322,-88,0
3323,-99,0
3324,-87,0
3325,-95,0
3326,-84,1
3327,-82,0
3328,-77,0
3329,-94,0
3330,-79,0
3331,-80,0
3332,-84,0
3333,-80,0
3334,-78,0
3335,-75,0
3336,-83,0
3337,-76,1
3338,-80,0
3339,-83,1
3340,-73,0
3341,-78,1
3342,-91,0
3343,-93,0
3344,-89,0
3345,-94,0
3346,-85,1
3347,-92,0
3348,-68,0
3349,-72,0
3350,-93,0
3351,-85,1
3352,-74,0
3353,-82,0
3354,-74,1
3355,-75,1
3356,-91,0
3357,-71,1
3358,-83,1
3359,-73,0
3360,-93,0
3361,-91,0
3362,-96,0
3363,-84,1
3364,-86,0
3365,-92,0
3366,-81,0
3367,-82,1
3368,-71,0
3369,-78,1
3370,-69,1
3371,-80,0
3372,-82,0
3373,-87,0
3374,-80,0
3375,-98,0
3376,-86,1
3377,-95,1
3378,-93,0
3379,-75,0
3380,-84,0
3381,-71,0
3382,-83,1
3383,-89,1
3384,-87,0
3385,-79,1
3386,-75,0
3387,-73,1
3388,-74,0
3389,-92,0
3390,-77,1
3391,-89,0
3392,-89,0
3393,-88,0
3394,-80,0
3395,-85,0
3396,-91,0
3397,-83,0
3398,-88,0
3399,-96,0
3400,-80,0
3401,-89,1
3402,-70,0
3403,-84,0
3404,-74,1
3405,-73,0
3406,-87,0
3407,-87,0
3408,-96,0
3409,-91,0
3410,-83,1
3411,-74,1
3412,-76,0
3413,-90,0
3414,-93,0
3415,-74,0
3416,-82,0
3417,-85,0
3418,-71,1
3419,-98,0
3420,-77,0
3421,-72,1
3422,-87,0
3423,-82,1
3424,-87,0
3425,-76,0
3426,-74,1
3427,-76,0
3428,-77,0
3429,-71,0
3430,-85,0
3431,-78,0
3432,-96,0
3433,-93,0
3434,-91,0
3435,-70,0
3436,-76,0
3437,-71,1
3438,-78,1
3439,-72,0
3440,-69,1
3441,-86,0
3442,-86,0
3443,-91,0
3444,-77,1
3445,-89,0
3446,-92,0
3447,-91,0
3448,-94,0
3449,-91,0
3450,-97,0
3451,-91,0
3452,-83,0
3453,-89,0
3454,-76,1
3455,-76,0
3456,-82,0
3457,-93,0
3458,-97,0
3459,-75,1
3460,-80,0
3461,-75,0
3462,-86,0
3463,-83,0
3464,-84,0
3465,-88,0
3466,-93,0
3467,-78,1
3468,-77,0
3469,-91,0
3470,-85,1
3471,-75,0
3472,-75,1
3473,-88,0
3474,-81,1
3475,-75,1
3476,-71,0
3477,-85,0
3478,-76,1
3479,-96,0
3480,-91,0
3481,-88,0
3482,-72,0
3483,-94,0
3484,-78,0
3485,-67,1
3486,-92,0
3487,-84,0
3488,-86,0
3489,-91,0
3490,-80,0
3491,-92,0
3492,-94,0
3493,-76,0
3494,-91,0
3495,-89,0
3496,-90,0
3497,-75,1
3498,-86,0
3499,-73,0
3500,-78,0
3501,-83,0
3502,-86,0
3503,-96,0
3504,-87,0
3505,-75,0
3506,-85,0
3507,-97,0
3508,-99,0
3509,-84,0
3510,-81,0
3511,-76,1
3512,-87,0
3513,-89,0
3514,-75,1
3515,-73,0
3516,-80,0
3517,-89,0
3518,-95,0
3519,-92,1
3520,-96,0
3521,-95,0
3522,-85,0
3523,-86,1
3524,-81,1
3525,-82,0
3526,-90,0
3527,-85,1
3528,-97,0
3529,-86,0
3530,-89,0
3531,-84,0
3532,-67,1
3533,-90,0
3534,-78,1
3535,-91,0
3536,-77,0
3537,-78,0
3538,-71,0
3539,-80,0
3540,-90,1
3541,-83,0
3542,-87,0
3543,-81,0
3544,-84,0
3545,-80,1
3546,-78,0
3547,-91,0
3548,-77,0
3549,-77,1
3550,-89,0
3551,-73,0
3552,-87,0
3553,-83,1
3554,-85,0
3555,-98,0
3556,-88,1
3557,-92,0
3558,-80,0
3559,-94,0
3560,-95,0
3561,-69,1
3562,-91,0
3563,-69,1
3564,-87,0
3565,-96,0
3566,-67,1
3567,-92,0
3568,-87,0
3569,-98,0
3570,-88,1
3571,-89,1
3572,-81,1
3573,-79,0
3574,-73,1
3575,-92,0
3576,-73,0
3577,-72,1
3578,-96,0
3579,-93,0
3580,-70,1
3581,-80,0
3582,-94,0
3583,-71,1
3584,-75,0
3585,-80,1
3586,-73,0
3587,-71,0
3588,-88,0
3589,-96,0
3590,-72,1
3591,-73,1
3592,-73,1
3593,-88,0
3594,-89,0
3595,-94,0
3596,-74,0
3597,-100,0
3598,-92,1
3599,-74,0
3600,-80,0
3601,-80,0
3602,-89,0
3603,-89,0
3604,-97,1
3605,-82,0
3606,-88,0
3607,-97,1
3608,-86,0
3609,-83,0
3610,-91,0
3611,-86,1
3612,-89,0
3613,-77,1
3614,-81,0
3615,-82,0
3616,-87,0
3617,-95,0
3618,-84,0
3619,-88,0
3620,-89,0
3621,-84,0
