,rssi,target
1873,-70,1
1874,-96,0
1875,-90,0
1876,-100,0
1877,-66,1
1878,-69,1
1879,-99,0
1880,-68,1
1881,-67,1
1882,-68,1
1883,-98,0
1884,-88,0
1885,-99,0
1886,-90,0
1887,-89,0
1888,-99,0
1889,-70,1
1890,-88,0
1891,-90,0
1892,-90,0
1893,-72,1
1894,-99,0
1895,-68,1
1896,-89,0
1897,-70,1
1898,-89,0
1899,-71,1
1900,-98,0
1901,-89,0
1902,-93,0
1903,-90,0
1904,-97,0
1905,-98,0
1906,-94,0
1907,-96,0
1908,-90,0
1909,-89,0
1910,-99,0
1911,-95,0
1912,-94,0
1913,-99,0
1914,-99,0
1915,-69,1
1916,-68,1
1917,-89,0
1918,-99,0
1919,-89,0
1920,-89,0
1921,-74,1
1922,-91,0
1923,-99,0
1924,-91,0
1925,-89,0
1926,-98,0
1927,-97,0
1928,-97,0
1929,-88,0
1930,-100,0
1931,-90,0
1932,-70,1
1933,-96,0
1934,-69,1
1935,-89,0
1936,-70,1
1937,-67,1
1938,-90,0
1939,-97,0
1940,-97,0
1941,-76,1
1942,-67,1
1943,-70,1
1944,-99,0
1945,-99,0
1946,-89,0
1947,-66,1
1948,-92,0
1949,-95,0
1950,-100,0
1951,-89,0
1952,-89,0
1953,-89,0
1954,-90,0
1955,-99,0
1956,-98,0
1957,-97,0
1958,-69,1
1959,-100,0
1960,-69,1
1961,-89,0
1962,-99,0
1963,-90,0
1964,-89,0
1965,-69,1
1966,-72,1
1967,-89,0
1968,-89,0
1969,-70,1
1970,-97,0
1971,-96,0
1972,-89,0
1973,-96,0
1974,-90,0
1975,-89,0
1976,-94,0
1977,-64,1
1978,-100,0
1979,-99,0
1980,-99,0
1981,-71,1
1982,-94,0
1983,-96,0
1984,-87,0
1985,-96,0
1986,-99,0
1987,-71,1
1988,-96,0
1989,-71,1
1990,-89,0
1991,-89,0
1992,-94,0
1993,-68,1
1994,-94,0
1995,-92,0
1996,-89,0
1997,-72,1
1998,-89,0
1999,-100,0
2000,-99,0
2001,-89,0
2002,-90,0
2003,-88,0
2004,-71,1
2005,-88,0
2006,-97,0
2007,-99,0
2008,-89,0
2009,-98,0
2010,-89,0
2011,-71,1
2012,-90,0
2013,-89,0
2014,-96,0
2015,-96,0
2016,-89,0
2017,-99,0
2018,-99,0
2019,-90,0
2020,-97,0
2021,-91,0
2022,-100,0
2023,-95,0
2024,-99,0
2025,-99,0
2026,-87,0
2027,-93,0
2028,-96,0
2029,-96,0
2030,-99,0
2031,-89,0
2032,-90,0
2033,-98,0
2034,-89,0
2035,-90,0
2036,-97,0
2037,-99,0
2038,-89,0
2039,-98,0
2040,-99,0
2041,-90,0
2042,-69,1
2043,-86,0
2044,-99,0
2045,-91,0
2046,-89,0
2047,-67,1
2048,-89,0
2049,-90,0
2050,-70,1
2051,-89,0
2052,-99,0
2053,-97,0
2054,-87,0
2055,-99,0
2056,-69,1
2057,-90,0
2058,-100,0
2059,-69,1
2060,-100,0
2061,-89,0
2062,-96,0
2063,-68,1
2064,-96,0
2065,-89,0
2066,-90,0
2067,-95,0
2068,-95,0
2069,-97,0
2070,-99,0
2071,-99,0
2072,-96,0
2073,-97,0
2074,-69,1
2075,-92,0
2076,-91,0
2077,-65,1
2078,-95,0
2079,-96,0
2080,-97,0
2081,-96,0
2082,-68,1
2083,-89,0
2084,-100,0
2085,-89,0
2086,-67,1
2087,-89,0
2088,-98,0
2089,-99,0
2090,-99,0
2091,-90,0
2092,-89,0
2093,-89,0
2094,-71,1
2095,-68,1
2096,-89,0
2097,-93,0
2098,-90,0
2099,-93,0
2100,-89,0
2101,-89,0
2102,-98,0
2103,-96,0
2104,-89,0
2105,-71,1
2106,-95,0
2107,-96,0
2108,-69,1
2109,-90,0
2110,-90,0
2111,-85,1
2112,-89,0
2113,-96,0
2114,-97,0
2115,-89,0
2116,-92,0
2117,-70,1
2118,-100,0
2119,-90,0
2120,-90,0
2121,-89,0
2122,-90,0
2123,-89,0
2124,-94,0
2125,-70,1
2126,-89,0
2127,-69,1
2128,-99,0
2129,-99,0
2130,-99,0
2131,-100,0
2132,-87,0
2133,-68,1
2134,-100,0
2135,-99,0
2136,-91,0
2137,-90,1
2138,-89,0
2139,-99,0
2140,-100,0
2141,-89,0
2142,-89,0
2143,-96,0
2144,-100,0
2145,-98,0
2146,-68,1
2147,-99,0
2148,-67,1
2149,-99,0
2150,-89,0
2151,-68,1
2152,-68,1
2153,-65,1
2154,-96,0
2155,-68,1
2156,-88,0
2157,-96,0
2158,-99,0
2159,-71,1
2160,-94,0
2161,-98,0
2162,-89,0
2163,-90,0
2164,-99,0
2165,-95,0
2166,-89,0
2167,-99,0
2168,-100,0
2169,-71,1
2170,-89,0
2171,-90,0
2172,-71,1
2173,-96,0
2174,-67,1
2175,-96,0
2176,-69,1
2177,-94,0
2178,-68,1
2179,-96,0
2180,-97,0
2181,-67,1
2182,-98,0
2183,-89,0
2184,-100,0
2185,-66,1
2186,-97,0
2187,-90,0
2188,-97,0
2189,-66,1
2190,-90,0
2191,-98,0
2192,-69,1
2193,-89,0
2194,-90,0
2195,-98,0
2196,-90,0
2197,-89,0
2198,-72,1
2199,-96,0
2200,-97,0
2201,-99,0
2202,-70,1
2203,-96,0
2204,-71,1
2205,-71,1
2206,-97,0
2207,-90,0
2208,-69,1
2209,-89,0
2210,-97,0
2211,-69,1
2212,-90,0
2213,-71,1
2214,-68,1
2215,-99,0
2216,-90,0
2217,-89,0
2218,-98,0
2219,-69,1
2220,-90,0
2221,-89,0
2222,-69,1
2223,-71,1
2224,-97,0
2225,-90,0
2226,-90,0
2227,-99,0
2228,-91,0
2229,-90,0
2230,-97,0
2231,-69,1
2232,-70,1
2233,-89,0
2234,-72,1
2235,-90,0
2236,-91,0
2237,-97,0
2238,-98,0
2239,-69,1
2240,-89,0
2241,-72,1
2242,-89,0
2243,-99,0
2244,-99,0
2245,-72,1
2246,-97,0
2247,-90,0
2248,-96,0
2249,-89,0
2250,-96,0
2251,-96,0
2252,-96,0
2253,-95,0
2254,-66,1
2255,-99,0
2256,-99,0
2257,-67,1
2258,-94,0
2259,-89,0
2260,-95,0
2261,-99,0
2262,-89,0
2263,-100,0
2264,-68,1
2265,-100,0
2266,-90,0
2267,-66,1
2268,-89,0
2269,-88,0
2270,-90,0
2271,-67,1
2272,-90,0
2273,-71,1
2274,-69,1
2275,-68,1
2276,-71,1
2277,-99,0
2278,-96,0
2279,-74,1
2280,-100,0
2281,-97,0
2282,-94,0
2283,-89,0
2284,-70,1
2285,-70,1
2286,-69,1
2287,-99,0
2288,-95,0
2289,-89,0
2290,-90,0
2291,-67,1
2292,-69,1
2293,-99,0
2294,-100,0
2295,-69,1
2296,-76,1
2297,-100,0
2298,-90,0
2299,-69,1
2300,-100,0
2301,-69,1
2302,-99,0
2303,-99,0
2304,-67,1
2305,-89,0
2306,-88,0
2307,-74,1
2308,-71,1
2309,-71,1
2310,-99,0
2311,-99,0
2312,-99,0
2313,-94,0
2314,-96,0
2315,-70,1
2316,-69,1
2317,-73,1
2318,-89,0
2319,-71,1
2320,-90,0
2321,-89,0
2322,-89,0
2323,-99,0
2324,-69,1
2325,-89,0
2326,-99,0
2327,-99,0
2328,-89,0
2329,-99,0
2330,-90,0
2331,-90,0
2332,-94,0
2333,-93,0
2334,-89,0
2335,-96,0
2336,-90,0
2337,-99,0
2338,-100,0
2339,-89,0
2340,-72,1
2341,-90,0
2342,-98,0
2343,-68,1
2344,-100,0
2345,-90,0
2346,-70,1
2347,-99,0
2348,-99,0
2349,-93,0
2350,-99,0
2351,-100,0
2352,-98,0
2353,-99,0
2354,-90,0
2355,-98,0
2356,-66,1
2357,-90,0
2358,-89,0
2359,-89,0
2360,-72,1
2361,-97,0
2362,-90,0
2363,-67,1
2364,-95,0
2365,-70,1
2366,-96,0
2367,-87,0
2368,-91,0
2369,-96,0
2370,-70,1
2371,-96,0
2372,-96,0
2373,-70,1
2374,-89,0
2375,-66,1
2376,-95,0
2377,-72,1
2378,-94,0
2379,-98,0
2380,-90,0
2381,-68,1
2382,-89,0
2383,-89,0
2384,-99,0
2385,-69,1
2386,-67,1
2387,-66,1
2388,-67,1
2389,-69,1
2390,-72,1
2391,-99,0
2392,-100,0
2393,-90,0
2394,-96,0
2395,-90,0
2396,-68,1
2397,-97,0
2398,-90,0
2399,-89,0
2400,-98,0
2401,-70,1
2402,-71,1
2403,-69,1
2404,-71,1
2405,-98,0
2406,-89,0
2407,-89,0
2408,-89,0
2409,-96,0
2410,-89,0
2411,-99,0
2412,-89,0
2413,-89,0
2414,-99,0
2415,-94,0
2416,-69,1
2417,-90,0
2418,-98,0
2419,-67,1
2420,-97,0
2421,-94,0
2422,-96,0
2423,-68,1
2424,-96,0
2425,-68,1
2426,-66,1
2427,-89,0
2428,-71,1
2429,-89,0
2430,-99,0
2431,-96,0
2432,-99,0
2433,-67,1
2434,-90,0
2435,-69,1
2436,-100,0
2437,-66,1
2438,-90,0
2439,-99,0
2440,-96,0
2441,-93,0
2442,-67,1
2443,-90,0
2444,-96,0
2445,-98,0
2446,-100,0
2447,-89,0
2448,-99,0
2449,-89,0
2450,-89,0
2451,-90,0
2452,-94,0
2453,-94,0
2454,-99,0
2455,-100,0
2456,-68,1
2457,-73,1
2458,-95,0
2459,-69,1
2460,-89,0
2461,-99,0
2462,-89,0
2463,-65,1
2464,-69,1
2465,-92,0
2466,-90,0
2467,-87,0
2468,-66,1
2469,-68,1
2470,-96,0
2471,-70,1
2472,-90,0
2473,-99,0
2474,-96,0
2475,-67,1
2476,-94,0
2477,-90,0
2478,-97,0
2479,-99,0
2480,-98,0
2481,-96,0
2482,-71,1
2483,-68,1
2484,-100,0
2485,-96,0
2486,-99,0
2487,-72,1
2488,-99,0
2489,-90,0
2490,-99,0
2491,-97,0
2492,-70,1
2493,-90,0
2494,-97,0
2495,-70,1
2496,-97,0
2497,-72,1
2498,-98,0
2499,-72,1
2500,-72,1
2501,-99,0
2502,-74,1
2503,-70,1
2504,-70,1
2505,-71,1
2506,-96,0
2507,-98,0
2508,-89,0
2509,-97,0
2510,-89,0
2511,-90,0
2512,-67,1
2513,-96,0
2514,-69,1
2515,-100,0
2516,-67,1
2517,-99,0
2518,-96,0
2519,-97,0
2520,-89,0
2521,-96,0
2522,-89,0
2523,-69,1
2524,-97,0
2525,-99,0
2526,-97,0
2527,-95,0
2528,-66,1
2529,-100,0
2530,-100,0
2531,-89,0
2532,-68,1
2533,-99,0
2534,-100,0
2535,-71,1
2536,-96,0
2537,-68,1
2538,-68,1
2539,-89,0
2540,-99,0
2541,-99,0
2542,-95,0
2543,-71,1
2544,-99,0
2545,-70,1
2546,-74,1
2547,-69,1
2548,-68,1
2549,-67,1
2550,-90,0
2551,-89,0
2552,-68,1
2553,-68,1
2554,-96,0
2555,-99,0
2556,-90,0
2557,-89,0
2558,-98,0
2559,-98,0
2560,-70,1
2561,-96,0
2562,-99,0
2563,-97,0
2564,-99,0
2565,-90,0
2566,-89,0
2567,-90,0
2568,-89,0
2569,-90,0
2570,-67,1
2571,-96,0
2572,-67,1
2573,-68,1
2574,-93,0
2575,-89,0
2576,-71,1
2577,-95,0
2578,-99,0
2579,-89,0
2580,-90,0
2581,-87,0
2582,-70,1
2583,-71,1
2584,-69,1
2585,-99,0
2586,-91,0
2587,-100,0
2588,-94,0
2589,-98,0
2590,-68,1
2591,-90,0
2592,-98,0
2593,-74,1
2594,-70,1
2595,-89,0
2596,-96,0
2597,-65,1
2598,-96,0
2599,-69,1
2600,-96,0
2601,-66,1
2602,-69,1
2603,-89,0
2604,-68,1
2605,-88,0
2606,-89,0
2607,-90,0
2608,-90,0
2609,-83,1
2610,-96,0
2611,-88,0
2612,-66,1
2613,-71,1
2614,-89,0
2615,-89,0
2616,-99,0
2617,-73,1
2618,-90,0
2619,-90,0
2620,-67,1
2621,-96,0
2622,-72,1
2623,-89,0
2624,-68,1
2625,-74,1
2626,-100,0
2627,-100,0
2628,-89,0
2629,-90,0
2630,-68,1
2631,-97,0
2632,-90,0
2633,-68,1
2634,-90,0
2635,-95,0
2636,-90,0
2637,-70,1
2638,-69,1
2639,-90,0
2640,-98,0
2641,-89,0
2642,-89,0
2643,-89,0
2644,-98,0
2645,-96,0
2646,-90,0
2647,-89,0
2648,-71,1
2649,-68,1
2650,-71,1
2651,-67,1
2652,-66,1
2653,-99,0
2654,-66,1
2655,-68,1
2656,-94,0
2657,-88,0
2658,-72,1
2659,-90,0
2660,-89,0
2661,-69,1
2662,-90,0
2663,-99,0
2664,-96,0
2665,-99,0
2666,-89,0
2667,-96,0
2668,-69,1
2669,-94,0
2670,-97,0
2671,-100,0
2672,-89,0
2673,-89,0
2674,-71,1
2675,-68,1
2676,-96,0
2677,-89,0
2678,-95,0
2679,-68,1
2680,-87,0
2681,-94,0
2682,-99,0
2683,-96,0
2684,-89,0
2685,-89,0
2686,-90,0
2687,-93,0
2688,-89,0
2689,-86,0
2690,-69,1
2691,-89,0
2692,-72,1
2693,-96,0
2694,-96,0
2695,-99,0
2696,-97,0
2697,-89,0
2698,-99,0
2699,-98,0
2700,-98,0
2701,-99,0
2702,-100,0
2703,-89,0
2704,-90,0
2705,-95,0
2706,-90,0
2707,-96,0
2708,-100,0
2709,-89,0
2710,-71,1
2711,-69,1
2712,-98,0
2713,-100,0
2714,-89,0
2715,-89,0
2716,-90,0
2717,-89,0
2718,-71,1
2719,-89,0
2720,-67,1
2721,-69,1
2722,-100,0
2723,-90,0
2724,-90,0
2725,-67,1
2726,-96,0
2727,-72,1
2728,-89,0
2729,-69,1
2730,-89,0
2731,-89,0
2732,-70,1
2733,-99,0
2734,-90,0
2735,-88,0
2736,-66,1
2737,-68,1
2738,-71,1
2739,-98,0
2740,-100,0
2741,-95,0
2742,-89,0
2743,-68,1
2744,-100,0
2745,-99,0
2746,-99,0
2747,-66,1
2748,-92,0
2749,-100,0
2750,-91,0
2751,-68,1
2752,-90,0
2753,-68,1
2754,-89,0
2755,-99,0
2756,-88,0
2757,-89,0
2758,-71,1
2759,-99,0
2760,-71,1
2761,-90,0
2762,-89,0
2763,-99,0
2764,-97,0
2765,-70,1
2766,-100,0
2767,-89,0
2768,-96,0
2769,-99,0
2770,-97,0
2771,-69,1
2772,-67,1
2773,-88,0
2774,-90,0
2775,-96,0
2776,-67,1
2777,-69,1
2778,-89,0
2779,-90,0
2780,-96,0
2781,-89,0
2782,-96,0
2783,-96,0
2784,-99,0
2785,-94,0
2786,-94,0
2787,-96,0
2788,-89,0
2789,-89,0
2790,-90,0
2791,-96,0
2792,-99,0
2793,-89,0
2794,-72,1
2795,-89,0
2796,-91,0
2797,-89,0
2798,-89,0
2799,-70,1
2800,-99,0
2801,-89,0
2802,-68,1
2803,-72,1
2804,-94,0
2805,-99,0
2806,-70,1
2807,-99,0
2808,-90,0
2809,-89,0
2810,-96,0
2811,-99,0
2812,-89,0
2813,-99,0
2814,-68,1
2815,-68,1
2816,-100,0
2817,-95,0
2818,-92,0
2819,-91,0
2820,-89,0
2821,-99,0
2822,-90,0
2823,-99,0
2824,-71,1
2825,-90,0
2826,-99,0
2827,-69,1
2828,-97,0
2829,-99,0
2830,-90,0
2831,-99,0
2832,-68,1
2833,-89,0
2834,-70,1
2835,-89,0
2836,-96,0
2837,-68,1
2838,-69,1
2839,-90,0
2840,-96,0
2841,-87,0
2842,-69,1
2843,-90,0
2844,-99,0
2845,-71,1
2846,-91,0
2847,-71,1
2848,-89,0
2849,-97,0
2850,-99,0
2851,-87,0
2852,-96,0
2853,-66,1
2854,-90,0
2855,-96,0
2856,-89,0
2857,-90,0
2858,-70,1
2859,-99,0
2860,-90,0
2861,-70,1
2862,-90,0
2863,-70,1
2864,-89,0
2865,-96,0
2866,-69,1
2867,-89,0
2868,-93,0
2869,-99,0
2870,-90,0
2871,-98,0
2872,-70,1
2873,-90,0
2874,-100,0
2875,-72,1
2876,-88,0
2877,-89,0
2878,-69,1
2879,-68,1
2880,-95,0
2881,-68,1
2882,-89,0
2883,-96,0
2884,-90,0
2885,-71,1
2886,-89,0
2887,-89,0
2888,-99,0
2889,-89,0
2890,-98,0
2891,-73,1
2892,-89,0
2893,-90,0
2894,-99,0
2895,-97,0
2896,-96,0
2897,-97,0
2898,-98,0
2899,-68,1
2900,-100,0
2901,-68,1
2902,-99,0
2903,-89,0
2904,-69,1
2905,-69,1
2906,-89,0
2907,-71,1
2908,-89,0
2909,-68,1
2910,-99,0
2911,-66,1
2912,-68,1
2913,-90,0
2914,-99,0
2915,-99,0
2916,-70,1
2917,-93,0
2918,-100,0
2919,-96,0
2920,-89,0
2921,-88,0
2922,-90,0
2923,-90,0
2924,-96,0
2925,-93,0
2926,-88,0
2927,-89,0
2928,-90,0
2929,-70,1
2930,-93,0
2931,-90,0
2932,-89,0
2933,-97,0
2934,-90,0
2935,-97,0
2936,-100,0
2937,-99,0
2938,-96,0
2939,-99,0
2940,-99,0
2941,-96,0
2942,-89,0
2943,-89,0
2944,-96,0
2945,-96,0
2946,-90,0
2947,-71,1
2948,-89,0
2949,-67,1
2950,-68,1
2951,-69,1
2952,-89,0
2953,-70,1
2954,-68,1
2955,-99,0
2956,-96,0
2957,-99,0
2958,-89,0
2959,-69,1
2960,-89,0
2961,-95,0
2962,-96,0
2963,-71,1
2964,-65,1
2965,-68,1
2966,-96,0
2967,-90,0
2968,-67,1
2969,-88,0
2970,-71,1
2971,-97,0
2972,-89,0
2973,-91,0
2974,-71,1
2975,-70,1
2976,-100,0
2977,-90,0
2978,-70,1
2979,-68,1
2980,-89,0
2981,-94,0
2982,-69,1
2983,-98,0
2984,-97,0
2985,-90,0
2986,-99,0
2987,-94,0
2988,-100,0
2989,-95,0
2990,-97,0
2991,-97,0
2992,-71,1
2993,-89,0
2994,-65,1
2995,-69,1
2996,-90,0
2997,-68,1
2998,-67,1
2999,-94,0
3000,-98,0
3001,-69,1
3002,-100,0
3003,-98,0
3004,-89,0
3005,-90,0
3006,-89,0
3007,-90,0
3008,-97,0
3009,-99,0
3010,-98,0
3011,-96,0
3012,-89,0
3013,-89,0
3014,-88,0
3015,-96,0
3016,-90,0
3017,-88,0
3018,-89,0
3019,-90,0
3020,-78,1
3021,-95,0
3022,-95,0
3023,-97,0
3024,-95,0
3025,-96,0
3026,-90,0
3027,-70,1
3028,-98,0
3029,-99,0
3030,-65,1
3031,-89,0
3032,-68,1
3033,-70,1
3034,-70,1
3035,-96,0
3036,-70,1
3037,-96,0
3038,-90,0
3039,-94,0
3040,-96,0
3041,-67,1
3042,-100,0
3043,-89,0
3044,-89,0
3045,-99,0
3046,-71,1
3047,-91,0
3048,-89,0
3049,-99,0
3050,-93,0
3051,-90,0
3052,-96,0
3053,-99,0
3054,-69,1
3055,-96,0
3056,-69,1
3057,-70,1
3058,-89,0
3059,-99,0
3060,-96,0
3061,-71,1
3062,-99,0
3063,-98,0
3064,-97,0
3065,-70,1
3066,-99,0
3067,-69,1
3068,-71,1
3069,-68,1
3070,-95,0
3071,-89,0
3072,-89,0
3073,-66,1
3074,-100,0
3075,-89,0
3076,-97,0
3077,-94,0
3078,-99,0
3079,-90,0
3080,-69,1
3081,-90,0
3082,-68,1
3083,-68,1
3084,-99,0
3085,-70,1
3086,-89,0
3087,-65,1
3088,-68,1
3089,-90,0
3090,-68,1
3091,-96,0
3092,-89,0
3093,-89,0
3094,-75,1
3095,-89,0
3096,-97,0
3097,-71,1
3098,-99,0
3099,-96,0
3100,-99,0
3101,-98,0
3102,-71,1
3103,-70,1
3104,-99,0
3105,-97,0
3106,-89,0
3107,-96,0
3108,-91,0
3109,-69,1
3110,-94,0
3111,-99,0
3112,-89,0
3113,-100,0
3114,-99,0
3115,-98,0
3116,-71,1
3117,-71,1
3118,-89,0
3119,-70,1
3120,-66,1
3121,-90,0
3122,-91,0
3123,-71,1
3124,-98,0
3125,-72,1
3126,-68,1
3127,-99,0
3128,-97,0
3129,-95,0
3130,-89,0
3131,-89,0
3132,-90,0
3133,-89,0
3134,-89,0
3135,-89,0
3136,-89,0
3137,-68,1
3138,-90,0
3139,-89,0
3140,-69,1
3141,-90,0
3142,-89,0
3143,-99,0
3144,-97,0
3145,-70,1
3146,-94,0
3147,-68,1
3148,-98,0
3149,-89,0
3150,-96,0
3151,-71,1
3152,-89,0
3153,-97,0
3154,-98,0
3155,-89,0
3156,-99,0
3157,-69,1
3158,-88,0
3159,-70,1
3160,-89,0
3161,-90,0
3162,-100,0
3163,-99,0
3164,-89,0
3165,-89,0
3166,-100,0
3167,-98,0
3168,-100,0
3169,-96,0
3170,-70,1
3171,-66,1
3172,-96,0
3173,-97,0
3174,-88,0
3175,-70,1
3176,-96,0
3177,-90,0
3178,-89,0
3179,-70,1
3180,-89,0
3181,-69,1
3182,-96,0
3183,-70,1
3184,-99,0
3185,-100,0
3186,-71,1
3187,-89,0
3188,-69,1
3189,-100,0
3190,-99,0
3191,-71,1
3192,-67,1
3193,-99,0
3194,-100,0
3195,-69,1
3196,-90,0
3197,-90,0
3198,-98,0
3199,-99,0
3200,-95,0
3201,-96,0
3202,-99,0
3203,-89,0
3204,-99,0
3205,-69,1
3206,-89,0
3207,-96,0
3208,-89,0
3209,-69,1
3210,-95,0
3211,-69,1
3212,-90,0
3213,-100,0
3214,-70,1
3215,-67,1
3216,-89,0
3217,-96,0
3218,-89,0
3219,-94,0
3220,-96,0
3221,-71,1
3222,-100,0
3223,-88,0
3224,-71,1
3225,-89,0
3226,-70,1
3227,-66,1
3228,-96,0
3229,-89,0
3230,-98,0
3231,-71,1
3232,-89,0
3233,-99,0
3234,-68,1
3235,-98,0
3236,-95,0
3237,-98,0
3238,-72,1
3239,-98,0
3240,-89,0
3241,-99,0
3242,-95,0
3243,-97,0
3244,-89,0
3245,-70,1
3246,-95,0
3247,-96,0
3248,-90,0
3249,-89,0
3250,-89,0
3251,-68,1
3252,-72,1
3253,-89,0
3254,-94,0
3255,-100,0
3256,-68,1
3257,-96,0
3258,-89,0
3259,-68,1
3260,-92,0
3261,-89,0
3262,-96,0
3263,-89,0
3264,-96,0
3265,-90,0
3266,-69,1
3267,-99,0
3268,-90,0
3269,-89,0
3270,-100,0
3271,-99,0
3272,-68,1
3273,-91,0
3274,-90,0
3275,-91,0
3276,-97,0
3277,-66,1
3278,-89,0
3279,-99,0
3280,-89,0
3281,-90,0
3282,-97,0
3283,-98,0
3284,-100,0
3285,-89,0
3286,-99,0
3287,-96,0
3288,-100,0
3289,-70,1
3290,-99,0
3291,-71,1
3292,-99,0
3293,-74,1
3294,-89,0
3295,-67,1
3296,-99,0
3297,-90,0
3298,-98,0
3299,-87,0
3300,-89,0
3301,-95,0
3302,-69,1
3303,-70,1
3304,-71,1
3305,-96,0
3306,-100,0
3307,-99,0
3308,-89,0
3309,-100,0
3310,-66,1
3311,-68,1
3312,-97,0
3313,-87,0
3314,-69,1
3315,-71,1
3316,-71,1
3317,-89,0
3318,-68,1
3319,-99,0
3320,-89,0
3321,-98,0
3322,-89,0
3323,-69,1
3324,-70,1
3325,-90,0
3326,-70,1
3327,-89,0
3328,-89,0
3329,-90,0
3330,-99,0
3331,-96,0
3332,-98,0
3333,-89,0
3334,-70,1
3335,-88,0
3336,-95,0
3337,-72,1
3338,-95,0
3339,-97,0
3340,-100,0
3341,-65,1
3342,-89,0
3343,-90,0
3344,-68,1
3345,-90,0
3346,-96,0
3347,-96,0
3348,-100,0
3349,-88,0
3350,-68,1
3351,-99,0
3352,-90,0
3353,-89,0
3354,-68,1
3355,-90,0
3356,-95,0
3357,-89,0
3358,-89,0
3359,-99,0
3360,-69,1
3361,-68,1
3362,-100,0
3363,-90,0
3364,-91,0
3365,-89,0
3366,-99,0
3367,-96,0
3368,-98,0
3369,-90,0
3370,-99,0
3371,-90,0
3372,-89,0
3373,-90,0
3374,-89,0
3375,-96,0
3376,-71,1
3377,-90,0
3378,-96,0
3379,-99,0
3380,-90,0
3381,-100,0
3382,-89,0
3383,-72,1
3384,-98,0
3385,-88,0
3386,-70,1
3387,-69,1
3388,-96,0
3389,-68,1
3390,-90,0
3391,-96,0
3392,-96,0
3393,-89,0
3394,-72,1
3395,-89,0
3396,-89,0
3397,-67,1
3398,-89,0
3399,-67,1
3400,-89,0
3401,-90,0
3402,-96,0
3403,-89,0
3404,-68,1
3405,-68,1
3406,-90,0
3407,-90,0
3408,-92,0
3409,-90,0
3410,-98,0
3411,-96,0
3412,-99,0
3413,-70,1
3414,-89,0
3415,-99,0
3416,-100,0
3417,-89,0
3418,-96,0
3419,-90,0
3420,-99,0
3421,-70,1
3422,-101,0
3423,-96,0
3424,-95,0
3425,-89,0
3426,-99,0
3427,-64,1
3428,-89,0
3429,-89,0
3430,-68,1
3431,-100,0
3432,-99,0
3433,-97,0
3434,-99,0
3435,-68,1
3436,-99,0
3437,-94,0
3438,-100,0
3439,-89,0
3440,-90,0
3441,-97,0
3442,-89,0
3443,-88,0
3444,-68,1
3445,-97,0
3446,-90,0
3447,-95,0
3448,-97,0
3449,-96,0
3450,-69,1
3451,-70,1
3452,-68,1
3453,-91,0
3454,-98,0
3455,-72,1
3456,-89,0
3457,-95,0
3458,-89,0
3459,-98,0
3460,-89,0
3461,-99,0
3462,-71,1
3463,-68,1
3464,-68,1
3465,-99,0
3466,-99,0
3467,-97,0
3468,-69,1
3469,-68,1
3470,-98,0
3471,-99,0
3472,-99,0
3473,-96,0
3474,-70,1
3475,-100,0
3476,-68,1
3477,-68,1
3478,-89,0
3479,-89,0
3480,-71,1
3481,-89,0
3482,-99,0
3483,-66,1
3484,-89,0
3485,-88,0
3486,-89,0
3487,-67,1
3488,-90,0
3489,-95,0
3490,-66,1
3491,-96,0
3492,-72,1
3493,-68,1
3494,-71,1
3495,-71,1
3496,-89,0
3497,-68,1
3498,-70,1
3499,-90,0
3500,-100,0
3501,-100,0
3502,-69,1
3503,-89,0
3504,-89,0
3505,-89,0
3506,-67,1
3507,-70,1
3508,-89,0
3509,-89,0
3510,-94,0
3511,-96,0
3512,-100,0
3513,-71,1
3514,-99,0
3515,-89,0
3516,-90,0
3517,-90,0
3518,-74,1
3519,-89,0
3520,-89,0
3521,-96,0
3522,-89,0
3523,-87,0
3524,-101,0
3525,-68,1
3526,-99,0
3527,-67,1
3528,-67,1
3529,-73,1
3530,-100,0
3531,-69,1
3532,-96,0
3533,-69,1
3534,-89,0
3535,-100,0
3536,-97,0
3537,-99,0
3538,-89,0
3539,-99,0
3540,-97,0
3541,-90,0
3542,-90,0
3543,-96,0
3544,-89,0
3545,-90,0
3546,-71,1
3547,-70,1
3548,-70,1
3549,-69,1
3550,-90,0
3551,-90,0
3552,-89,0
3553,-89,0
3554,-98,0
3555,-89,0
3556,-100,0
3557,-100,0
3558,-90,0
3559,-89,0
3560,-69,1
3561,-101,0
3562,-100,0
3563,-90,0
3564,-90,0
3565,-99,0
3566,-89,0
3567,-99,0
3568,-89,0
3569,-89,0
3570,-91,0
3571,-71,1
3572,-89,0
3573,-99,0
3574,-95,0
3575,-99,0
3576,-89,0
3577,-89,0
3578,-88,0
3579,-70,1
3580,-67,1
3581,-99,0
3582,-97,0
3583,-99,0
3584,-89,0
3585,-99,0
3586,-90,0
3587,-69,1
3588,-100,0
3589,-68,1
3590,-68,1
3591,-70,1
3592,-68,1
3593,-70,1
3594,-69,1
3595,-97,0
3596,-99,0
3597,-94,0
3598,-100,0
3599,-95,0
3600,-90,0
3601,-98,0
3602,-96,0
3603,-68,1
3604,-69,1
3605,-89,0
3606,-94,0
3607,-89,0
3608,-89,0
3609,-89,0
3610,-96,0
3611,-96,0
3612,-89,0
3613,-68,1
3614,-90,0
3615,-90,0
3616,-93,0
3617,-95,0
3618,-90,0
3619,-98,0
3620,-89,0
3621,-70,1
